,gene1,gene2,combined_score
4412,ENSG00000123388,ENSG00000207924,1
4413,ENSG00000207924,ENSG00000123388,1
4414,ENSG00000123388,ENSG00000180806,1
4415,ENSG00000180806,ENSG00000123388,1
4416,ENSG00000123388,ENSG00000273049,1
4417,ENSG00000273049,ENSG00000123388,1
4418,ENSG00000123388,ENSG00000251151,1
4419,ENSG00000251151,ENSG00000123388,1
4420,ENSG00000123388,ENSG00000250133,1
4421,ENSG00000250133,ENSG00000123388,1
4422,ENSG00000123388,ENSG00000250451,1
4423,ENSG00000250451,ENSG00000123388,1
4424,ENSG00000180818,ENSG00000197757,1
4425,ENSG00000197757,ENSG00000180818,1
4426,ENSG00000180818,ENSG00000207924,1
4427,ENSG00000207924,ENSG00000180818,1
4428,ENSG00000180818,ENSG00000180806,1
4429,ENSG00000180806,ENSG00000180818,1
4430,ENSG00000180818,ENSG00000273049,1
4431,ENSG00000273049,ENSG00000180818,1
4432,ENSG00000180818,ENSG00000251151,1
4433,ENSG00000251151,ENSG00000180818,1
4434,ENSG00000180818,ENSG00000250133,1
4435,ENSG00000250133,ENSG00000180818,1
4436,ENSG00000180818,ENSG00000250451,1
4437,ENSG00000250451,ENSG00000180818,1
4438,ENSG00000197757,ENSG00000207924,1
4439,ENSG00000207924,ENSG00000197757,1
4440,ENSG00000197757,ENSG00000180806,1
4441,ENSG00000180806,ENSG00000197757,1
4442,ENSG00000197757,ENSG00000273049,1
4443,ENSG00000273049,ENSG00000197757,1
4444,ENSG00000197757,ENSG00000251151,1
4445,ENSG00000251151,ENSG00000197757,1
4446,ENSG00000197757,ENSG00000250133,1
4447,ENSG00000250133,ENSG00000197757,1
4448,ENSG00000197757,ENSG00000250451,1
4449,ENSG00000250451,ENSG00000197757,1
4450,ENSG00000207924,ENSG00000180806,1
4451,ENSG00000180806,ENSG00000207924,1
4452,ENSG00000207924,ENSG00000273049,1
4453,ENSG00000273049,ENSG00000207924,1
4454,ENSG00000207924,ENSG00000251151,1
4455,ENSG00000251151,ENSG00000207924,1
4456,ENSG00000207924,ENSG00000250133,1
4457,ENSG00000250133,ENSG00000207924,1
4458,ENSG00000207924,ENSG00000250451,1
4459,ENSG00000250451,ENSG00000207924,1
4460,ENSG00000180806,ENSG00000273049,1
4461,ENSG00000273049,ENSG00000180806,1
4462,ENSG00000180806,ENSG00000251151,1
4463,ENSG00000251151,ENSG00000180806,1
4464,ENSG00000180806,ENSG00000250133,1
4465,ENSG00000250133,ENSG00000180806,1
4466,ENSG00000180806,ENSG00000250451,1
4467,ENSG00000250451,ENSG00000180806,1
4468,ENSG00000273049,ENSG00000251151,1
4469,ENSG00000251151,ENSG00000273049,1
4470,ENSG00000273049,ENSG00000250133,1
4471,ENSG00000250133,ENSG00000273049,1
4472,ENSG00000273049,ENSG00000250451,1
4473,ENSG00000250451,ENSG00000273049,1
4474,ENSG00000251151,ENSG00000250133,1
4475,ENSG00000250133,ENSG00000251151,1
4476,ENSG00000251151,ENSG00000250451,1
4477,ENSG00000250451,ENSG00000251151,1
4478,ENSG00000250133,ENSG00000250451,1
4479,ENSG00000250451,ENSG00000250133,1
4480,ENSG00000133639,ENSG00000257242,1
4481,ENSG00000257242,ENSG00000133639,1
4482,ENSG00000133639,ENSG00000245904,1
4483,ENSG00000245904,ENSG00000133639,1
4484,ENSG00000257242,ENSG00000245904,1
4485,ENSG00000245904,ENSG00000257242,1
4486,ENSG00000256915,ENSG00000256268,1
4487,ENSG00000256268,ENSG00000256915,1
4488,ENSG00000180818,ENSG00000197757,1
4489,ENSG00000197757,ENSG00000180818,1
4490,ENSG00000180818,ENSG00000207924,1
4491,ENSG00000207924,ENSG00000180818,1
4492,ENSG00000180818,ENSG00000180806,1
4493,ENSG00000180806,ENSG00000180818,1
4494,ENSG00000180818,ENSG00000250133,1
4495,ENSG00000250133,ENSG00000180818,1
4496,ENSG00000197757,ENSG00000207924,1
4497,ENSG00000207924,ENSG00000197757,1
4498,ENSG00000197757,ENSG00000180806,1
4499,ENSG00000180806,ENSG00000197757,1
4500,ENSG00000197757,ENSG00000250133,1
4501,ENSG00000250133,ENSG00000197757,1
4502,ENSG00000207924,ENSG00000180806,1
4503,ENSG00000180806,ENSG00000207924,1
4504,ENSG00000207924,ENSG00000250133,1
4505,ENSG00000250133,ENSG00000207924,1
4506,ENSG00000180806,ENSG00000250133,1
4507,ENSG00000250133,ENSG00000180806,1
4508,ENSG00000226525,ENSG00000289860,1
4509,ENSG00000289860,ENSG00000226525,1
4510,ENSG00000226525,ENSG00000289860,1
4511,ENSG00000289860,ENSG00000226525,1
4512,ENSG00000165572,ENSG00000278390,1
4513,ENSG00000278390,ENSG00000165572,1
4514,ENSG00000231194,ENSG00000102572,1
4515,ENSG00000102572,ENSG00000231194,1
4516,ENSG00000088448,ENSG00000277767,1
4517,ENSG00000277767,ENSG00000088448,1
4518,ENSG00000276957,ENSG00000134900,1
4519,ENSG00000134900,ENSG00000276957,1
4520,ENSG00000196593,ENSG00000290660,1
4521,ENSG00000290660,ENSG00000196593,1
4522,ENSG00000226633,ENSG00000260131,1
4523,ENSG00000260131,ENSG00000226633,1
4524,ENSG00000226633,ENSG00000165474,1
4525,ENSG00000165474,ENSG00000226633,1
4526,ENSG00000226633,ENSG00000279065,1
4527,ENSG00000279065,ENSG00000226633,1
4528,ENSG00000260131,ENSG00000165474,1
4529,ENSG00000165474,ENSG00000260131,1
4530,ENSG00000260131,ENSG00000279065,1
4531,ENSG00000279065,ENSG00000260131,1
4532,ENSG00000165474,ENSG00000279065,1
4533,ENSG00000279065,ENSG00000165474,1
4534,ENSG00000233780,ENSG00000293217,1
4535,ENSG00000293217,ENSG00000233780,1
4536,ENSG00000290911,ENSG00000233325,1
4537,ENSG00000233325,ENSG00000290911,1
4538,ENSG00000290911,ENSG00000291046,1
4539,ENSG00000291046,ENSG00000290911,1
4540,ENSG00000290911,ENSG00000293265,1
4541,ENSG00000293265,ENSG00000290911,1
4542,ENSG00000233325,ENSG00000291046,1
4543,ENSG00000291046,ENSG00000233325,1
4544,ENSG00000233325,ENSG00000293265,1
4545,ENSG00000293265,ENSG00000233325,1
4546,ENSG00000291046,ENSG00000293265,1
4547,ENSG00000293265,ENSG00000291046,1
4548,ENSG00000277752,ENSG00000275559,1
4549,ENSG00000275559,ENSG00000277752,1
4550,ENSG00000277752,ENSG00000276089,1
4551,ENSG00000276089,ENSG00000277752,1
4552,ENSG00000277752,ENSG00000214359,1
4553,ENSG00000214359,ENSG00000277752,1
4554,ENSG00000277752,ENSG00000176124,1
4555,ENSG00000176124,ENSG00000277752,1
4556,ENSG00000275559,ENSG00000276089,1
4557,ENSG00000276089,ENSG00000275559,1
4558,ENSG00000275559,ENSG00000214359,1
4559,ENSG00000214359,ENSG00000275559,1
4560,ENSG00000275559,ENSG00000176124,1
4561,ENSG00000176124,ENSG00000275559,1
4562,ENSG00000276089,ENSG00000214359,1
4563,ENSG00000214359,ENSG00000276089,1
4564,ENSG00000276089,ENSG00000176124,1
4565,ENSG00000176124,ENSG00000276089,1
4566,ENSG00000214359,ENSG00000176124,1
4567,ENSG00000176124,ENSG00000214359,1
4568,ENSG00000271564,ENSG00000290490,1
4569,ENSG00000290490,ENSG00000271564,1
4570,ENSG00000165474,ENSG00000279065,1
4571,ENSG00000279065,ENSG00000165474,1
4572,ENSG00000136153,ENSG00000178734,1
4573,ENSG00000178734,ENSG00000136153,1
4574,ENSG00000188811,ENSG00000273507,1
4575,ENSG00000273507,ENSG00000188811,1
4576,ENSG00000253094,ENSG00000237952,1
4577,ENSG00000237952,ENSG00000253094,1
4578,ENSG00000283579,ENSG00000223782,1
4579,ENSG00000223782,ENSG00000283579,1
4580,ENSG00000275202,ENSG00000102531,1
4581,ENSG00000102531,ENSG00000275202,1
4582,ENSG00000243406,ENSG00000291010,1
4583,ENSG00000291010,ENSG00000243406,1
4584,ENSG00000238086,ENSG00000231473,1
4585,ENSG00000231473,ENSG00000238086,1
4586,ENSG00000238086,ENSG00000139687,1
4587,ENSG00000139687,ENSG00000238086,1
4588,ENSG00000231473,ENSG00000139687,1
4589,ENSG00000139687,ENSG00000231473,1
4590,ENSG00000204977,ENSG00000264864,1
4591,ENSG00000264864,ENSG00000204977,1
4592,ENSG00000165416,ENSG00000273723,1
4593,ENSG00000273723,ENSG00000165416,1
4594,ENSG00000139514,ENSG00000132938,1
4595,ENSG00000132938,ENSG00000139514,1
4596,ENSG00000204977,ENSG00000264864,1
4597,ENSG00000264864,ENSG00000204977,1
4598,ENSG00000233780,ENSG00000293217,1
4599,ENSG00000293217,ENSG00000233780,1
4600,ENSG00000276116,ENSG00000033170,1
4601,ENSG00000033170,ENSG00000276116,1
4602,ENSG00000214770,ENSG00000284664,1
4603,ENSG00000284664,ENSG00000214770,1
4604,ENSG00000214770,ENSG00000140009,1
4605,ENSG00000140009,ENSG00000214770,1
4606,ENSG00000214770,ENSG00000234911,1
4607,ENSG00000234911,ENSG00000214770,1
4608,ENSG00000214770,ENSG00000293482,1
4609,ENSG00000293482,ENSG00000214770,1
4610,ENSG00000284664,ENSG00000140009,1
4611,ENSG00000140009,ENSG00000284664,1
4612,ENSG00000284664,ENSG00000234911,1
4613,ENSG00000234911,ENSG00000284664,1
4614,ENSG00000284664,ENSG00000293482,1
4615,ENSG00000293482,ENSG00000284664,1
4616,ENSG00000140009,ENSG00000234911,1
4617,ENSG00000234911,ENSG00000140009,1
4618,ENSG00000140009,ENSG00000293482,1
4619,ENSG00000293482,ENSG00000140009,1
4620,ENSG00000234911,ENSG00000293482,1
4621,ENSG00000293482,ENSG00000234911,1
4622,ENSG00000129562,ENSG00000275552,1
4623,ENSG00000275552,ENSG00000129562,1
4624,ENSG00000129562,ENSG00000100439,1
4625,ENSG00000100439,ENSG00000129562,1
4626,ENSG00000275552,ENSG00000100439,1
4627,ENSG00000100439,ENSG00000275552,1
4628,ENSG00000259013,ENSG00000197102,1
4629,ENSG00000197102,ENSG00000259013,1
4630,ENSG00000100836,ENSG00000258643,1
4631,ENSG00000258643,ENSG00000100836,1
4632,ENSG00000257126,ENSG00000186960,1
4633,ENSG00000186960,ENSG00000257126,1
4634,ENSG00000257126,ENSG00000176165,1
4635,ENSG00000176165,ENSG00000257126,1
4636,ENSG00000186960,ENSG00000176165,1
4637,ENSG00000176165,ENSG00000186960,1
4638,ENSG00000259022,ENSG00000259017,1
4639,ENSG00000259017,ENSG00000259022,1
4640,ENSG00000182107,ENSG00000247287,1
4641,ENSG00000247287,ENSG00000182107,1
4642,ENSG00000276699,ENSG00000211854,1
4643,ENSG00000211854,ENSG00000276699,1
4644,ENSG00000276699,ENSG00000211855,1
4645,ENSG00000211855,ENSG00000276699,1
4646,ENSG00000276699,ENSG00000211856,1
4647,ENSG00000211856,ENSG00000276699,1
4648,ENSG00000276699,ENSG00000211857,1
4649,ENSG00000211857,ENSG00000276699,1
4650,ENSG00000211854,ENSG00000211855,1
4651,ENSG00000211855,ENSG00000211854,1
4652,ENSG00000211854,ENSG00000211856,1
4653,ENSG00000211856,ENSG00000211854,1
4654,ENSG00000211854,ENSG00000211857,1
4655,ENSG00000211857,ENSG00000211854,1
4656,ENSG00000211855,ENSG00000211856,1
4657,ENSG00000211856,ENSG00000211855,1
4658,ENSG00000211855,ENSG00000211857,1
4659,ENSG00000211857,ENSG00000211855,1
4660,ENSG00000211856,ENSG00000211857,1
4661,ENSG00000211857,ENSG00000211856,1
4662,ENSG00000054690,ENSG00000100564,1
4663,ENSG00000100564,ENSG00000054690,1
4664,ENSG00000253003,ENSG00000241582,1
4665,ENSG00000241582,ENSG00000253003,1
4666,ENSG00000129562,ENSG00000275552,1
4667,ENSG00000275552,ENSG00000129562,1
4668,ENSG00000129562,ENSG00000100439,1
4669,ENSG00000100439,ENSG00000129562,1
4670,ENSG00000275552,ENSG00000100439,1
4671,ENSG00000100439,ENSG00000275552,1
4672,ENSG00000165525,ENSG00000278771,1
4673,ENSG00000278771,ENSG00000165525,1
4674,ENSG00000165525,ENSG00000274012,1
4675,ENSG00000274012,ENSG00000165525,1
4676,ENSG00000165525,ENSG00000278002,1
4677,ENSG00000278002,ENSG00000165525,1
4678,ENSG00000165525,ENSG00000282885,1
4679,ENSG00000282885,ENSG00000165525,1
4680,ENSG00000278771,ENSG00000274012,1
4681,ENSG00000274012,ENSG00000278771,1
4682,ENSG00000278771,ENSG00000278002,1
4683,ENSG00000278002,ENSG00000278771,1
4684,ENSG00000278771,ENSG00000282885,1
4685,ENSG00000282885,ENSG00000278771,1
4686,ENSG00000274012,ENSG00000278002,1
4687,ENSG00000278002,ENSG00000274012,1
4688,ENSG00000274012,ENSG00000282885,1
4689,ENSG00000282885,ENSG00000274012,1
4690,ENSG00000278002,ENSG00000282885,1
4691,ENSG00000282885,ENSG00000278002,1
4692,ENSG00000242888,ENSG00000258693,1
4693,ENSG00000258693,ENSG00000242888,1
4694,ENSG00000012963,ENSG00000241499,1
4695,ENSG00000241499,ENSG00000012963,1
4696,ENSG00000012963,ENSG00000011114,1
4697,ENSG00000011114,ENSG00000012963,1
4698,ENSG00000241499,ENSG00000011114,1
4699,ENSG00000011114,ENSG00000241499,1
4700,ENSG00000100577,ENSG00000009830,1
4701,ENSG00000009830,ENSG00000100577,1
4702,ENSG00000100836,ENSG00000258643,1
4703,ENSG00000258643,ENSG00000100836,1
4704,ENSG00000198604,ENSG00000258738,1
4705,ENSG00000258738,ENSG00000198604,1
4706,ENSG00000259013,ENSG00000197102,1
4707,ENSG00000197102,ENSG00000259013,1
4708,ENSG00000165506,ENSG00000258450,1
4709,ENSG00000258450,ENSG00000165506,1
4710,ENSG00000165506,ENSG00000100479,1
4711,ENSG00000100479,ENSG00000165506,1
4712,ENSG00000258450,ENSG00000100479,1
4713,ENSG00000100479,ENSG00000258450,1
4714,ENSG00000211895,ENSG00000253692,1
4715,ENSG00000253692,ENSG00000211895,1
4716,ENSG00000119686,ENSG00000224721,1
4717,ENSG00000224721,ENSG00000119686,1
4718,ENSG00000258818,ENSG00000259171,1
4719,ENSG00000259171,ENSG00000258818,1
4720,ENSG00000258818,ENSG00000258451,1
4721,ENSG00000258451,ENSG00000258818,1
4722,ENSG00000258818,ENSG00000259144,1
4723,ENSG00000259144,ENSG00000258818,1
4724,ENSG00000259171,ENSG00000258451,1
4725,ENSG00000258451,ENSG00000259171,1
4726,ENSG00000259171,ENSG00000259144,1
4727,ENSG00000259144,ENSG00000259171,1
4728,ENSG00000258451,ENSG00000259144,1
4729,ENSG00000259144,ENSG00000258451,1
4730,ENSG00000258584,ENSG00000100628,1
4731,ENSG00000100628,ENSG00000258584,1
4732,ENSG00000258584,ENSG00000258987,1
4733,ENSG00000258987,ENSG00000258584,1
4734,ENSG00000258584,ENSG00000140067,1
4735,ENSG00000140067,ENSG00000258584,1
4736,ENSG00000258584,ENSG00000265768,1
4737,ENSG00000265768,ENSG00000258584,1
4738,ENSG00000100628,ENSG00000258987,1
4739,ENSG00000258987,ENSG00000100628,1
4740,ENSG00000100628,ENSG00000140067,1
4741,ENSG00000140067,ENSG00000100628,1
4742,ENSG00000100628,ENSG00000265768,1
4743,ENSG00000265768,ENSG00000100628,1
4744,ENSG00000258987,ENSG00000140067,1
4745,ENSG00000140067,ENSG00000258987,1
4746,ENSG00000258987,ENSG00000265768,1
4747,ENSG00000265768,ENSG00000258987,1
4748,ENSG00000140067,ENSG00000265768,1
4749,ENSG00000265768,ENSG00000140067,1
4750,ENSG00000184990,ENSG00000258430,1
4751,ENSG00000258430,ENSG00000184990,1
4752,ENSG00000184990,ENSG00000142208,1
4753,ENSG00000142208,ENSG00000184990,1
4754,ENSG00000258430,ENSG00000142208,1
4755,ENSG00000142208,ENSG00000258430,1
4756,ENSG00000259115,ENSG00000245466,1
4757,ENSG00000245466,ENSG00000259115,1
4758,ENSG00000259115,ENSG00000133985,1
4759,ENSG00000133985,ENSG00000259115,1
4760,ENSG00000245466,ENSG00000133985,1
4761,ENSG00000133985,ENSG00000245466,1
4762,ENSG00000092330,ENSG00000289979,1
4763,ENSG00000289979,ENSG00000092330,1
4764,ENSG00000125384,ENSG00000289424,1
4765,ENSG00000289424,ENSG00000125384,1
4766,ENSG00000126778,ENSG00000258952,1
4767,ENSG00000258952,ENSG00000126778,1
4768,ENSG00000259138,ENSG00000170348,1
4769,ENSG00000170348,ENSG00000259138,1
4770,ENSG00000259138,ENSG00000119638,1
4771,ENSG00000119638,ENSG00000259138,1
4772,ENSG00000170348,ENSG00000119638,1
4773,ENSG00000119638,ENSG00000170348,1
4774,ENSG00000100934,ENSG00000258651,1
4775,ENSG00000258651,ENSG00000100934,1
4776,ENSG00000100934,ENSG00000258591,1
4777,ENSG00000258591,ENSG00000100934,1
4778,ENSG00000100934,ENSG00000092208,1
4779,ENSG00000092208,ENSG00000100934,1
4780,ENSG00000258651,ENSG00000258591,1
4781,ENSG00000258591,ENSG00000258651,1
4782,ENSG00000258651,ENSG00000092208,1
4783,ENSG00000092208,ENSG00000258651,1
4784,ENSG00000258591,ENSG00000092208,1
4785,ENSG00000092208,ENSG00000258591,1
4786,ENSG00000165506,ENSG00000258450,1
4787,ENSG00000258450,ENSG00000165506,1
4788,ENSG00000165506,ENSG00000100479,1
4789,ENSG00000100479,ENSG00000165506,1
4790,ENSG00000258450,ENSG00000100479,1
4791,ENSG00000100479,ENSG00000258450,1
4792,ENSG00000222489,ENSG00000238344,1
4793,ENSG00000238344,ENSG00000222489,1
4794,ENSG00000258471,ENSG00000165795,1
4795,ENSG00000165795,ENSG00000258471,1
4796,ENSG00000279495,ENSG00000242085,1
4797,ENSG00000242085,ENSG00000279495,1
4798,ENSG00000259053,ENSG00000042088,1
4799,ENSG00000042088,ENSG00000259053,1
4800,ENSG00000259053,ENSG00000140025,1
4801,ENSG00000140025,ENSG00000259053,1
4802,ENSG00000042088,ENSG00000140025,1
4803,ENSG00000140025,ENSG00000042088,1
4804,ENSG00000274884,ENSG00000276919,1
4805,ENSG00000276919,ENSG00000274884,1
4806,ENSG00000274884,ENSG00000258663,1
4807,ENSG00000258663,ENSG00000274884,1
4808,ENSG00000274884,ENSG00000258399,1
4809,ENSG00000258399,ENSG00000274884,1
4810,ENSG00000276919,ENSG00000258663,1
4811,ENSG00000258663,ENSG00000276919,1
4812,ENSG00000276919,ENSG00000258399,1
4813,ENSG00000258399,ENSG00000276919,1
4814,ENSG00000258663,ENSG00000258399,1
4815,ENSG00000258399,ENSG00000258663,1
4816,ENSG00000177108,ENSG00000269883,1
4817,ENSG00000269883,ENSG00000177108,1
4818,ENSG00000126778,ENSG00000258952,1
4819,ENSG00000258952,ENSG00000126778,1
4820,ENSG00000100629,ENSG00000165409,1
4821,ENSG00000165409,ENSG00000100629,1
4822,ENSG00000258583,ENSG00000165617,1
4823,ENSG00000165617,ENSG00000258583,1
4824,ENSG00000279495,ENSG00000242085,1
4825,ENSG00000242085,ENSG00000279495,1
4826,ENSG00000012963,ENSG00000241499,1
4827,ENSG00000241499,ENSG00000012963,1
4828,ENSG00000012963,ENSG00000011114,1
4829,ENSG00000011114,ENSG00000012963,1
4830,ENSG00000241499,ENSG00000011114,1
4831,ENSG00000011114,ENSG00000241499,1
4832,ENSG00000258451,ENSG00000214274,1
4833,ENSG00000214274,ENSG00000258451,1
4834,ENSG00000286333,ENSG00000273830,1
4835,ENSG00000273830,ENSG00000286333,1
4836,ENSG00000257272,ENSG00000257307,1
4837,ENSG00000257307,ENSG00000257272,1
4838,ENSG00000257272,ENSG00000258342,1
4839,ENSG00000258342,ENSG00000257272,1
4840,ENSG00000257307,ENSG00000258342,1
4841,ENSG00000258342,ENSG00000257307,1
4842,ENSG00000165525,ENSG00000278771,1
4843,ENSG00000278771,ENSG00000165525,1
4844,ENSG00000165525,ENSG00000274012,1
4845,ENSG00000274012,ENSG00000165525,1
4846,ENSG00000165525,ENSG00000278002,1
4847,ENSG00000278002,ENSG00000165525,1
4848,ENSG00000165525,ENSG00000282885,1
4849,ENSG00000282885,ENSG00000165525,1
4850,ENSG00000278771,ENSG00000274012,1
4851,ENSG00000274012,ENSG00000278771,1
4852,ENSG00000278771,ENSG00000278002,1
4853,ENSG00000278002,ENSG00000278771,1
4854,ENSG00000278771,ENSG00000282885,1
4855,ENSG00000282885,ENSG00000278771,1
4856,ENSG00000274012,ENSG00000278002,1
4857,ENSG00000278002,ENSG00000274012,1
4858,ENSG00000274012,ENSG00000282885,1
4859,ENSG00000282885,ENSG00000274012,1
4860,ENSG00000278002,ENSG00000282885,1
4861,ENSG00000282885,ENSG00000278002,1
4862,ENSG00000257126,ENSG00000186960,1
4863,ENSG00000186960,ENSG00000257126,1
4864,ENSG00000257126,ENSG00000176165,1
4865,ENSG00000176165,ENSG00000257126,1
4866,ENSG00000186960,ENSG00000176165,1
4867,ENSG00000176165,ENSG00000186960,1
4868,ENSG00000066735,ENSG00000258748,1
4869,ENSG00000258748,ENSG00000066735,1
4870,ENSG00000066735,ENSG00000289840,1
4871,ENSG00000289840,ENSG00000066735,1
4872,ENSG00000258748,ENSG00000289840,1
4873,ENSG00000289840,ENSG00000258748,1
4874,ENSG00000184990,ENSG00000258430,1
4875,ENSG00000258430,ENSG00000184990,1
4876,ENSG00000184990,ENSG00000142208,1
4877,ENSG00000142208,ENSG00000184990,1
4878,ENSG00000258430,ENSG00000142208,1
4879,ENSG00000142208,ENSG00000258430,1
4880,ENSG00000276116,ENSG00000033170,1
4881,ENSG00000033170,ENSG00000276116,1
4882,ENSG00000100890,ENSG00000100902,1
4883,ENSG00000100902,ENSG00000100890,1
4884,ENSG00000284664,ENSG00000234911,1
4885,ENSG00000234911,ENSG00000284664,1
4886,ENSG00000284664,ENSG00000293482,1
4887,ENSG00000293482,ENSG00000284664,1
4888,ENSG00000234911,ENSG00000293482,1
4889,ENSG00000293482,ENSG00000234911,1
4890,ENSG00000183648,ENSG00000165934,1
4891,ENSG00000165934,ENSG00000183648,1
4892,ENSG00000125378,ENSG00000266431,1
4893,ENSG00000266431,ENSG00000125378,1
4894,ENSG00000289049,ENSG00000078304,1
4895,ENSG00000078304,ENSG00000289049,1
4896,ENSG00000207965,ENSG00000140332,1
4897,ENSG00000140332,ENSG00000207965,1
4898,ENSG00000134153,ENSG00000182405,1
4899,ENSG00000182405,ENSG00000134153,1
4900,ENSG00000166912,ENSG00000259720,1
4901,ENSG00000259720,ENSG00000166912,1
4902,ENSG00000260619,ENSG00000265855,1
4903,ENSG00000265855,ENSG00000260619,1
4904,ENSG00000260619,ENSG00000277782,1
4905,ENSG00000277782,ENSG00000260619,1
4906,ENSG00000265855,ENSG00000277782,1
4907,ENSG00000277782,ENSG00000265855,1
4908,ENSG00000103942,ENSG00000156232,1
4909,ENSG00000156232,ENSG00000103942,1
4910,ENSG00000185551,ENSG00000275322,1
4911,ENSG00000275322,ENSG00000185551,1
4912,ENSG00000185551,ENSG00000283888,1
4913,ENSG00000283888,ENSG00000185551,1
4914,ENSG00000185551,ENSG00000247809,1
4915,ENSG00000247809,ENSG00000185551,1
4916,ENSG00000275322,ENSG00000283888,1
4917,ENSG00000283888,ENSG00000275322,1
4918,ENSG00000275322,ENSG00000247809,1
4919,ENSG00000247809,ENSG00000275322,1
4920,ENSG00000283888,ENSG00000247809,1
4921,ENSG00000247809,ENSG00000283888,1
4922,ENSG00000103707,ENSG00000270218,1
4923,ENSG00000270218,ENSG00000103707,1
4924,ENSG00000103707,ENSG00000186198,1
4925,ENSG00000186198,ENSG00000103707,1
4926,ENSG00000103707,ENSG00000277351,1
4927,ENSG00000277351,ENSG00000103707,1
4928,ENSG00000270218,ENSG00000186198,1
4929,ENSG00000186198,ENSG00000270218,1
4930,ENSG00000270218,ENSG00000277351,1
4931,ENSG00000277351,ENSG00000270218,1
4932,ENSG00000186198,ENSG00000277351,1
4933,ENSG00000277351,ENSG00000186198,1
4934,ENSG00000212306,ENSG00000259381,1
4935,ENSG00000259381,ENSG00000212306,1
4936,ENSG00000259288,ENSG00000137843,1
4937,ENSG00000137843,ENSG00000259288,1
4938,ENSG00000213527,ENSG00000259229,1
4939,ENSG00000259229,ENSG00000213527,1
4940,ENSG00000259422,ENSG00000140374,1
4941,ENSG00000140374,ENSG00000259422,1
4942,ENSG00000154237,ENSG00000184254,1
4943,ENSG00000184254,ENSG00000154237,1
4944,ENSG00000154237,ENSG00000259583,1
4945,ENSG00000259583,ENSG00000154237,1
4946,ENSG00000184254,ENSG00000259583,1
4947,ENSG00000259583,ENSG00000184254,1
4948,ENSG00000293555,ENSG00000293388,1
4949,ENSG00000293388,ENSG00000293555,1
4950,ENSG00000241839,ENSG00000249240,1
4951,ENSG00000249240,ENSG00000241839,1
4952,ENSG00000260152,ENSG00000138621,1
4953,ENSG00000138621,ENSG00000260152,1
4954,ENSG00000136425,ENSG00000166411,1
4955,ENSG00000166411,ENSG00000136425,1
4956,ENSG00000293555,ENSG00000293388,1
4957,ENSG00000293388,ENSG00000293555,1
